b_Intercept,b_hhTotal,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.01577370849412,-0.0593681468093875,0.59356703552721,0.729894508559263,0.910844126362934,-1.92116748284454,-288.806804537779
-1.29650136374053,0.00500516774025254,0.330339845889333,0.867458248169861,1.11770666130279,-1.92581219220338,-290.036648627396
-1.12287974787015,0.0163860673231543,0.391563693886581,0.619319920504409,1.0341099638564,-1.92483443034486,-285.588907478624
-1.0606347740459,0.0259644675737003,0.525128316811864,0.79777388507862,1.0009883505498,-1.9195115285434,-285.186359678397
-1.24643640393261,-0.051292297747751,0.462707736471604,0.852498064477867,1.04078889207294,-1.92630869905398,-285.066077085171
-1.19767562417869,-0.0667147684575595,0.44551856425992,0.809763922706784,0.953751311021155,-1.9276381702979,-286.41884918818
-1.26581799530916,-0.0220295644365377,0.572958238984793,0.805401224049326,1.10664065117794,-1.92644165152995,-285.436394637755
-1.21220509849731,-0.0397333061958644,0.570885987705124,0.841111228402434,0.976472460204413,-1.92684047250661,-286.386812115627
-1.18697767752823,-0.0606320766657092,0.447977274115468,0.892561224930092,1.00794972273691,-1.92306338886646,-284.909639840817
-1.07244103871862,0.0740215025886046,0.368405846972792,0.647657473353147,1.11755447836165,-1.91964162770302,-286.714559909721
-1.12365123086267,0.0731265992566612,0.394053007321556,0.732677046207775,1.11710473635302,-1.92013755742144,-285.373210678462
-1.21705251604285,-0.0332961347730173,0.44478889113153,0.876428444590228,1.04251371196844,-1.92383316174308,-284.475063501692
-1.00553023675485,0.0686445068899044,0.411402377271894,0.519894145972865,1.02614242131663,-1.92121763330744,-286.332710099416
-1.1647183837273,0.0108832148422217,0.456461865309936,0.631596148066847,1.16023729636106,-1.92304280957848,-284.291857012678
-1.19608970410693,-0.0246629901631817,0.507546567692766,0.887138833596486,1.12245687718413,-1.92060387156039,-284.698197929943
-1.26448403076972,0.0321163768075347,0.464395533589054,0.947398513581272,1.11776109716764,-1.92222723408877,-285.346699450433
-1.21321906921285,0.0655400288638532,0.474875228604931,0.779038500512578,1.0590697569464,-1.92500062267374,-284.138168647173
-1.3663906083918,-0.0397176940118384,0.433557148258205,0.894371333402036,1.23287669388579,-1.92573381725777,-287.824165975441
-1.3589512318941,0.0105604295500871,0.542474662549741,0.914443982142986,1.21477368988471,-1.9252303011916,-285.906588444887
-1.24081753595224,-0.00659161489234102,0.544847383995272,0.811921960691852,1.17697130288819,-1.92257971132765,-284.325986855383
-1.09432860252827,-0.0129288822167724,0.39106358609454,0.654107294600093,1.02069067504806,-1.92304213959996,-285.455927394843
-1.18499200022056,0.0220022637281572,0.575930959629008,0.76084961073656,1.19093652112075,-1.92070360276736,-285.588635721772
-1.17268502038119,-0.0259405038978141,0.564513291198902,0.711522660174548,1.24728931244251,-1.92002604930849,-287.415121743796
-1.17395579746644,0.00946844777923148,0.499980832313037,0.580347118656861,1.21456093298898,-1.92313775877578,-285.417198842121
-1.32479386986994,0.126770201736066,0.485925818657923,0.807613440329897,1.20425748051465,-1.92564449338927,-286.745348291049
-1.25594514030195,0.118643230429686,0.479038237820781,0.838374452544949,1.07995386307683,-1.92499401795839,-286.453249737479
-1.17769411502305,0.131935774187643,0.463864110281049,0.770661365431248,1.01235187971358,-1.92434536804618,-286.566844130631
-1.13274796520164,-0.0372636799677509,0.542047448237892,0.559452656959007,1.22209265284515,-1.9216739209221,-288.298565437192
-1.11631184086569,0.0385393365710968,0.473655405942492,0.66550675869482,1.10835706996499,-1.92138119769808,-283.63188112388
-1.1307700622303,0.053990363124501,0.472087191820142,0.66981957671743,1.01557957704181,-1.92451301598053,-284.107349707041
-1.15951300414553,0.0589340832133456,0.542110940833193,0.845438552893793,1.03709225653192,-1.92155040191208,-284.960999083793
-1.14452488003621,0.017980051941994,0.567057575606819,0.873389263060898,1.01967322515928,-1.92100352494656,-285.427772880139
-1.1631343794685,-0.00918778792084438,0.447023431435667,0.767678154297779,1.04718689313616,-1.92326776014902,-283.537677628276
-1.15242332598365,0.0304258415469352,0.415011402798154,0.878662155716153,1.06869022698656,-1.92001077764048,-285.489063582936
-1.27960705381412,0.0171457930817256,0.465606962359372,0.854652430706342,1.11589787166521,-1.92529485741898,-284.356591423699
-1.19288927001364,0.0508071921471778,0.439150900200349,0.8002293392472,1.11425246010112,-1.92190738108754,-283.874243085617
-1.20958090050306,0.0376027825724553,0.483146953488644,0.887238457503217,1.14013628931882,-1.92049586281578,-284.760517016889
-1.16202387991192,-0.0147961822952821,0.489083746170478,0.795727546565171,1.02864439162694,-1.92318832318949,-283.388493531273
-1.09124803708355,0.0196061643600437,0.470885309488784,0.730717477999102,0.93656136948168,-1.92353090206705,-284.196726328097
-1.15960072748144,-0.033824014581364,0.403657063338354,0.718643564703775,1.08275985683177,-1.92322969999073,-285.266229861719
-1.24115858309787,-0.0131388027749745,0.490342950393598,0.736790404149764,1.18777537810696,-1.92394013708638,-284.14112792823
-1.02885926004543,0.0322794476925133,0.432505952379303,0.631704965909134,0.968844503563328,-1.92166291949619,-284.720252910758
-1.05974269807396,0.00119987532484457,0.414276399161643,0.838360397998769,1.01572014182862,-1.91873714871415,-286.372225308287
-1.21128862434834,0.102325971843775,0.456314654338482,0.699408324920655,1.14756398887457,-1.92383917970292,-284.347665654254
-1.03215514385105,-0.00347652454563476,0.453177466688646,0.709090423203066,0.988181237867525,-1.9201545351893,-284.546757070013
-0.979606822955284,0.0265885440191507,0.463643622647148,0.704060027526418,0.945129047875321,-1.91922892640108,-285.649893303624
-1.18988624645152,0.0168233628013515,0.505200905412376,0.84076701391123,1.15127318260478,-1.92037646259995,-284.368062471603
-1.14882906658795,-0.0115844122875751,0.5021313432007,0.770129086283083,1.15830047338086,-1.91997044722786,-284.810008076179
-1.20236287877233,0.104292933457887,0.424889785450007,0.682601944463822,1.06367827812888,-1.92646986813154,-285.837480711533
-1.16420236043278,-0.0499895442452551,0.408342380403632,0.708387778894398,1.0382965904147,-1.92519132177879,-285.87780818919
-1.12896651189922,0.0709367613023927,0.422928939409512,0.820120971375007,0.988192150212465,-1.92176672311197,-284.853581579062
-1.2574487078019,0.026166638059258,0.547436243809883,0.83083756042546,1.09675233956428,-1.92529470346993,-284.57673938604
-1.06716933914375,-0.0186739223026213,0.435446094175325,0.734974049158751,0.991682531771838,-1.92101631204362,-284.304985364984
-1.26102400332449,0.078388465188074,0.476814346356744,0.677612140927994,1.27204344895028,-1.92337678609995,-284.820654876356
-1.0308108167303,-0.0163522241698271,0.475393061330774,0.730488164882323,0.876178780520796,-1.92241245484059,-285.169558714984
-1.30939524648093,0.0955115750005189,0.528538208823876,0.800161244979204,1.26441906557316,-1.92328359001982,-285.747991135576
-1.05446170102587,-0.0057733517642168,0.504771775555693,0.719635467972166,1.05520604807707,-1.91950941204783,-285.010764083061
-1.22529513554517,-0.0193821171791854,0.436770629291242,1.00631874953284,0.937268028184335,-1.92434550570368,-287.001113998047
-1.11790611365383,-0.0857549744444059,0.404599547403904,0.729205226946865,0.983411664146461,-1.92401324608378,-286.958883102489
-1.1767414120789,0.0503083298283354,0.540792204665508,0.906748208452792,1.05190909903967,-1.92083129448983,-285.465539450106
-1.12049272773682,0.0950322034327163,0.443353000210808,0.790904571040883,1.01814713507047,-1.92114970782622,-284.870520970957
-1.31918627275808,0.0350023999371349,0.447964387551941,0.846344297874565,1.17043628984826,-1.92590515117988,-285.287586790771
-1.0615958453991,0.0448196009012602,0.485728280899677,0.522013689317756,1.13778639948073,-1.92102511464079,-285.937831617541
-1.15438400863283,0.075556561355714,0.428233802439154,0.638607359885922,1.18968637200942,-1.92135317769276,-284.680333516583
-1.14703257064618,0.0174827103880279,0.520344249438717,0.828245410130925,0.929161504922688,-1.92451201078204,-285.064234585054
-1.0578873805126,0.111245585287262,0.465084756920509,0.678893452644541,0.988257132508505,-1.92125936972516,-285.439490241786
-1.22836792746582,-0.0658943380515203,0.511080018847163,0.698370901960307,1.155964554039,-1.92549392406088,-285.877487144016
-1.25191892320377,-0.0331107936198029,0.475347643853447,0.730944905704053,1.18894350731103,-1.92472341964663,-284.859608745545
-1.07471039049647,0.00332385721023481,0.445027858946278,0.767107718313575,0.994372563593322,-1.92062342012681,-283.965419469853
-1.10445132253611,0.057940652394416,0.460754842067613,0.740394559631149,1.06304148114386,-1.92053596465507,-283.791586945553
-1.20165054004233,-0.0604073262387623,0.492789791733075,0.865550297869462,1.00920380723896,-1.92447447944915,-284.51220188915
-1.16046549358965,-0.0568361181309502,0.525135872030322,1.15460467540477,0.757525253296841,-1.92314896429683,-292.398278142601
-1.21979991424017,0.0311283393902855,0.5963182183097,0.595469561369587,1.26136664974479,-1.92378078062127,-287.553773613989
-1.19844636852906,0.0875649736747059,0.434105393165056,0.792452077663988,1.04168153063094,-1.92423511010592,-284.930526682345
-1.28925266709962,0.0317614389888391,0.4578159524206,0.755359794483206,1.20158797652696,-1.92547912495785,-284.500127749468
-0.98136470856539,0.0138103621498237,0.478279116988666,0.73718629703771,0.868747008284867,-1.92028647150459,-285.80916120885
-1.00854752551909,-0.0180328532245064,0.477547697255241,0.733695393766931,0.925375283878851,-1.92026620808345,-285.074200119061
-1.03320550783853,0.00600870485543603,0.460800743676124,0.796570584945228,0.90281224378539,-1.9205345439727,-284.785724223134
-1.22273171879194,-0.0741603052155115,0.47298188036445,0.873983999833463,0.979523932281583,-1.92655919287536,-285.765133095679
-1.10065076529197,0.072418103612496,0.427522660495023,0.698240618859485,1.11699754508384,-1.91989267618863,-284.724280277659
-1.06991906643605,0.0543528439405202,0.540241521302105,0.653144169147655,1.05047442054607,-1.92104268090128,-285.195087361843
-1.25422304927789,-0.0353116124515883,0.481128495047448,0.911513909845497,1.12007878773625,-1.92273948219639,-284.673835204267
-1.13874028825222,0.0931119479718469,0.463943263841077,0.647759195601988,1.08424423048206,-1.92317669411428,-284.145033584079
-1.05944139297485,0.0619500813533883,0.447722784663898,0.63871741825429,1.02626694547757,-1.92133661191747,-284.209512906869
-1.2239798944994,0.0889756969053108,0.408498251091045,0.81938425720453,1.09424344548668,-1.92334254334334,-285.493098420905
-1.26923788605847,0.00810970362366317,0.521863994717221,0.882013446402859,1.10714912738112,-1.92441108125084,-284.241282708806
-1.39187092671349,0.0888552765032431,0.412448218421631,0.844491767469317,1.30539912040424,-1.9253692141836,-288.901188177158
-1.32771246157261,0.0437899432357572,0.520646852171216,0.795144332552328,1.17266203555387,-1.92785295293191,-285.392455544473
-1.07819861472197,-0.0546573906163693,0.472821355234139,0.747350589030892,0.976233115879953,-1.92179708124939,-284.60589238767
-1.33382093451121,0.141761143092696,0.503548371092957,0.725177744964668,1.29246984566504,-1.92529548986395,-287.128287253444
-1.12361680237507,0.046575486159492,0.476022665945005,0.712835958412199,1.02054387522206,-1.92302607043122,-283.516829393478
-1.12081568916594,-0.0834343599836599,0.429996431003289,0.872148755172077,0.952121239372662,-1.92193968246784,-285.907835649967
-1.14473842341815,-0.0348326865197064,0.468003228331482,0.787529137812803,1.021412879766,-1.92278492207749,-283.711594386709
-1.12596059382095,-0.0797958728733638,0.416203970208741,0.710224628489543,1.04507230125354,-1.92302891431188,-286.507919358019
-1.20011644797814,0.0808409364554724,0.529946199234652,0.723559559077296,1.18116860608663,-1.92199467293571,-284.392743325811
-1.21175594415229,0.061103182829587,0.555820292717382,0.686052379677688,1.09670225518482,-1.92620000173252,-285.53389953453
-1.29288311820433,-0.00782883838509535,0.445106680986918,0.787000046963682,1.19539761750482,-1.92528048768985,-285.067224693818
-1.19914884648435,0.11745136536968,0.525580001971279,0.614963397063026,1.1495479103419,-1.92516935893238,-285.903265248652
-1.19525376903464,-0.0479347915025808,0.451612912736911,0.580741242981928,1.23868212662921,-1.92374413340532,-288.031925618948
-1.13209296993505,0.0632862865632968,0.379142856723479,0.657514419539374,1.04978843127476,-1.92367850987586,-285.256912591492
-1.26678939665409,-0.0224448915968664,0.562143725589889,0.809975095877942,1.02934877094085,-1.92931148773354,-286.810072183331
-1.12614629225982,0.0910775716419324,0.490035435391831,0.692994851353042,1.20319906328703,-1.91920454875009,-285.824110461002
-1.08983228875039,0.0840113651238389,0.460674144639606,0.61139793496149,1.12921673550044,-1.92061701272031,-284.622747872705
-1.19554284815139,0.0192843982068794,0.483541630250762,0.729832308127429,1.12196051449015,-1.92350535019947,-283.252279921583
-1.14543705544315,0.0117860386420551,0.439045269627533,0.53933313083417,1.21791173108491,-1.9224646436796,-286.506686369086
-1.17002388678169,0.112861039865341,0.454625501187671,0.793941314351957,1.04940852890067,-1.92242987892141,-285.189369786755
-1.14655715412943,-0.0980902833814725,0.531793644618084,0.858936807402171,0.988994286707483,-1.92258778871706,-285.719026083643
-1.15856530070688,0.000655372435273013,0.468602872439462,0.856180914293235,0.980646357161594,-1.92295756429495,-283.821749706453
-1.11439837682216,-0.00856746234884044,0.502030658169675,0.832486353320274,1.09196835316161,-1.91919138713133,-285.168824173662
-1.19603079932533,0.0644761159986387,0.476589395740732,0.758995221924799,1.09852013248527,-1.92333339566801,-283.506836288
-1.23864359762143,0.033816215526292,0.497179853306278,0.790066009086529,1.15329566260606,-1.92338548230814,-283.507191502722
-1.23864359762143,0.033816215526292,0.497179853306278,0.790066009086529,1.15329566260606,-1.92338548230814,-283.507191502722
-1.22414105487843,-0.0372581474288525,0.447461611237448,0.782878846948031,1.02813985209373,-1.92719735537931,-285.20970760085
-1.21281333184672,0.0919974142418535,0.582803353363328,0.643751392165818,1.26113071453955,-1.92210241793088,-286.851703528876
-1.02253086688781,-0.101343944363945,0.392703133982825,0.703095875905889,0.91938869479123,-1.92174825355088,-288.716953294282
-1.19387725407774,-0.0196291561609924,0.375590547672774,0.859025332380457,0.941299525083008,-1.92609286598625,-287.30630613537
-1.39873960251365,-0.00528813685150837,0.517270422492411,0.776064607950962,1.18407363106008,-1.93368351080138,-288.949504162009
-1.39784497552905,0.0964799964271908,0.584228872948518,0.707795437880614,1.29147950411684,-1.9305127227576,-289.652050261017
-1.04968827246947,0.0182435184192543,0.356463453884605,0.655960175557266,1.10868734899026,-1.91913804159515,-288.178925984716
-1.10985828998376,0.0220076981835618,0.517002644613171,0.778973405960105,1.08608960779156,-1.91981389441063,-284.401530133806
-1.19497593923177,0.00237741957170901,0.518946144807879,0.869511153198372,1.18057486032613,-1.91959615052071,-285.638899848034
-1.06652325422381,0.00112971496534019,0.498940640465347,0.746236852954164,0.937594071981524,-1.92207338853101,-284.263364236054
-1.19150919132083,0.0387101752168762,0.467464676824289,0.944416728958737,1.16931522981712,-1.91861776621753,-287.882883886617
-1.30827559806394,0.0614828469265839,0.515144709859805,0.856379204114185,1.28484023728751,-1.92164822150169,-286.046949179569
-1.08628413007673,-0.00810464599231096,0.451697431327446,0.754945238944538,0.872361693525392,-1.92478521025108,-285.427231956824
-1.09844186337913,-0.0174387813778067,0.450799859329641,0.66401363136783,0.877481543699691,-1.92789770327831,-287.513360016287
-1.17109266295801,-0.0662457404534824,0.452134585556018,0.807683195905339,1.03218559203515,-1.92348605204747,-284.698917562951
-1.26604019411724,0.0804361943924515,0.44157351684379,0.712460901501321,1.10947081639378,-1.92824169404199,-285.886277424928
-1.15899626437427,0.0537681762097916,0.47701246499217,0.752121140235067,1.13569151322059,-1.92087533719072,-283.678997114968
-1.23980665208809,0.025233806579387,0.480360119420095,0.681356588903024,1.17423245537497,-1.92546436386643,-284.080750308212
-1.20937008623899,0.00535540393135213,0.446385425646693,0.932727546661547,1.09827095425234,-1.92071850161786,-285.333567001668
-1.20207325127838,0.019708824138028,0.639849684128202,0.674629891060782,1.11415652092551,-1.92564646386899,-288.789291614336
-1.25956514411337,0.0204060116245545,0.348063919003368,0.712668448649791,1.19309867682658,-1.92505910583547,-288.122174995114
-0.993219579607528,0.0933568590874475,0.44492835196317,0.563371528366772,0.948043483615432,-1.92170127700721,-286.530148371016
-1.10257441040732,0.0585586310314724,0.477988772703086,0.515276170950379,1.11360633351823,-1.92363678620626,-285.499438508228
-1.23886082696911,0.0240479783051603,0.466170464792618,0.86377368927292,1.04791402290427,-1.92490534415721,-284.244012314872
-1.24838865183008,-0.0373124237395854,0.495281496277036,0.773435206424167,1.13584857475118,-1.92522598191477,-284.340617571196
-1.09390678209243,0.0841244875581359,0.460922025612173,0.70504543297373,1.03313570219165,-1.92131804211518,-284.115644851113
-1.11606782513612,0.0740920244892454,0.3985209540704,0.583990601168338,1.08898315474204,-1.92333846523157,-285.185074437494
-1.19459745001613,0.0422397336988318,0.422676011027011,0.648829993014235,1.16834780310523,-1.923767968608,-284.447980148282
-1.20177266118107,-0.00906754767183672,0.655717691327323,0.63365423771017,1.1861427698739,-1.92447771323868,-290.150979863256
-1.0857240236538,0.041559500045754,0.467067710367381,0.649640119601534,1.09521306991711,-1.92071124854344,-284.017911360946
-1.0857240236538,0.041559500045754,0.467067710367381,0.649640119601534,1.09521306991711,-1.92071124854344,-284.017911360946
-1.31104888059107,0.0428368220975097,0.510622676529084,0.766157310397115,1.21541523738634,-1.92603333862962,-284.652939642399
-1.29745150705883,0.0726975555351122,0.41619826096056,0.696506091053578,1.26408247374455,-1.92512466433949,-286.080922964157
-1.24610845025602,-0.0204639022972123,0.507144998366942,0.969511929658073,1.17358009060236,-1.92002960486661,-286.619028086733
-1.11064417327109,-0.0204934807257653,0.516934831945604,0.908939434973196,1.02266464132267,-1.91929204320086,-285.645778442605
-1.08704124373224,0.0765038682641181,0.455490995280988,0.585971151617614,1.05980080643596,-1.92272055030815,-284.530267499316
-1.16392726074315,0.0459693958865373,0.369103028193445,0.694988819701508,1.01084792691262,-1.92588074873073,-286.310277021646
-1.1116988017335,-0.00722681514128431,0.487283006181968,0.8306825434319,0.990046554117195,-1.92114979422509,-283.779447341238
-1.10570321670947,0.02750637061319,0.495966021595212,0.842275621072188,0.962828870265291,-1.92120496132623,-284.257991172043
-1.30434870396238,0.0923904576304143,0.423591972436596,0.810351723150037,1.13070382968395,-1.92702239532081,-286.681069174553
-1.06835438723924,-0.0422171709388005,0.53380464306068,0.767043377735629,1.00796720833511,-1.92032044062482,-285.255722217493
-1.16983431628939,0.0228773993850792,0.56897905827557,0.770796669055851,1.12003219150105,-1.92154525799083,-284.729004961553
-1.25720530247929,0.0590275741487716,0.566077927778479,0.804707910092655,1.24421689098292,-1.92147649721815,-285.71978705213
-1.25328808363793,0.149481432734909,0.563230756735306,0.643754861888138,1.31329523381644,-1.92233829749043,-288.063021644759
-1.26121430092486,0.0996093096878852,0.530546703455863,0.59381674690257,1.32746526929833,-1.92361825861786,-286.550759066198
-1.12192564331322,-0.0723934725212883,0.457710210260075,0.927313991004024,0.983584717622508,-1.92025333305968,-285.971341017518
-1.09031689503766,-0.0871420401470529,0.510889528530035,0.781622634225529,1.09819817929026,-1.91925689261001,-287.542186364509
-1.2684068649146,0.0756493305666806,0.380622499867672,0.835668866841828,1.10951432803419,-1.92492952842361,-286.912269216066
-1.10775615335524,0.0436957869463352,0.523095409699174,0.624000784528529,1.05146380280857,-1.92337324536604,-284.648131958286
-1.10182320778605,0.0190486297807343,0.451231983934535,0.818718284268435,0.969459783539733,-1.9213142303772,-283.917260092939
-1.15273802716624,0.0167260045968155,0.458412688752444,0.728962908086411,1.07934495242859,-1.92258554621408,-283.227412314476
-1.28776201769559,0.0689663208498635,0.456187392114358,0.812286342304913,1.19115142005814,-1.92411079344507,-284.737167550595
-1.13119562587,0.0111788238196464,0.493546173433233,0.826104804875524,1.0133040388195,-1.9214300647204,-283.579212615866
-1.19044898682106,0.0770729248146817,0.43571900034474,0.635180644257552,1.22587855580791,-1.92209982165099,-284.801790180406
-1.15205618334182,-0.0164566146230156,0.416663410107082,0.626341421602531,0.906714890830788,-1.93174696575598,-290.429367703938
-1.13364406352848,0.00746769598752866,0.511411116284969,0.621430085609792,0.970911518761161,-1.92787756801966,-286.757283717087
-1.25036033970197,-0.0040144168947127,0.501418368352552,0.646125740862435,1.10818196338337,-1.92988977226454,-286.489397288357
-1.30667543329057,0.0171071595444943,0.501075409594363,0.744762954967544,1.24933342698842,-1.92531033589389,-284.775369411406
-1.20496819769071,-0.0363697299608264,0.528788085623022,0.756655229756357,0.982989409304218,-1.92851277385794,-286.232569846326
-1.2389391422538,-0.00442381718566326,0.529799665769547,0.658174617985002,1.06656948857564,-1.93044831393382,-287.1772989195
-1.23513205517281,0.0826912853881399,0.505299362469932,0.815243358030119,0.981422976611223,-1.92808570344698,-287.374209375676
-1.18154726586593,-0.0310099505997295,0.498583896602205,0.853555357478193,1.06902981960736,-1.92189129829744,-283.819359073341
-1.10736263458959,0.00730900786684448,0.530409955665416,0.755364311371154,0.920855085127608,-1.92441688950627,-285.314732412548
-1.19141447024309,-0.0260431283781782,0.51240128139332,0.760036447564477,1.07537457411206,-1.92424249145027,-283.77274884015
-1.43708844607317,-0.0199460377617736,0.562214378700009,1.04223083986805,1.2797191955073,-1.92455183776938,-289.520345578254
-1.40188913455007,-0.00655496149596619,0.544776349059956,0.92528892227286,1.26378895188856,-1.92594123975912,-287.036328680897
-1.03189073674278,0.0448021941536086,0.401580522368673,0.520526065011426,1.06406528557232,-1.92149254065114,-286.328451910918
-1.19599518953211,0.0155922131774786,0.524049363777561,0.952854776162479,1.04987443679751,-1.92095009942256,-285.207682683032
-1.19002346905084,-0.0201766449945213,0.528689201287481,0.881845177534659,0.990819347598859,-1.92385601327962,-284.402442934591
-1.20398218741877,0.0149130733678211,0.487452012717091,0.808148295043279,1.1038568211214,-1.92273860472338,-283.273485927756
-1.21867643549383,0.00181438857014858,0.519595569924593,0.703585611292357,1.14483541309353,-1.92481050357166,-283.996650270491
-1.10912596869819,-0.020094058643132,0.489147954591453,0.899462183239488,0.894026862112018,-1.92215030052834,-285.004014399642
-1.20579751344542,0.0460380635832923,0.448262241338471,0.612965294959167,1.22793534957855,-1.92341592564949,-284.80961341424
-1.04289234216032,0.0233840269173693,0.494493051257897,0.90373524078716,0.781746851608502,-1.92178191860007,-288.003692487333
-1.14242109814375,-0.0813529318783844,0.431480161910089,0.790240046445941,1.1075424791437,-1.92065108085713,-286.814958296903
-1.25298367173234,0.0172301487559061,0.417595286346235,0.700136154802093,1.1772968248084,-1.92562321362457,-285.165200091866
-1.0466897932519,0.0584419288156271,0.49355841452782,0.651453698524759,0.997327786575835,-1.92130843540503,-284.605771708229
-1.27672028420874,0.127191783255481,0.491553438921454,0.655985414436596,1.28966127313554,-1.92395244712446,-285.958493428785
-1.26345716466806,-0.0698304362487998,0.431119771795805,0.991357426689664,1.00618352714418,-1.92491369856376,-287.228178515615
-1.22206218960854,-0.0241227766844248,0.455695423861085,0.929282160804648,1.00628345573716,-1.92392428824577,-284.838258466786
-1.0560893710221,-0.00656726673122094,0.450906526898117,0.848170018282576,0.863992561285337,-1.92146876216309,-285.232752954489
-1.0394884925924,-0.0897346443727238,0.524490999817454,0.685541032436885,0.907488530726539,-1.92331703329539,-287.619201536284
-1.24987028406032,-0.0173839330389647,0.48855307760799,0.734768716102174,1.22203761702642,-1.92343924010995,-284.658868160214
-1.22430516991229,0.0420724582946408,0.540930266043258,0.807522916979071,1.05317770918568,-1.92531283137815,-284.70316127592
-1.41187646709354,0.0440154985177481,0.508713186634314,0.940003786548812,1.1117585866465,-1.93184764461798,-289.803975647142
-1.14011894183095,-0.0849917239458499,0.505172761488686,0.787260330470561,0.953451156405236,-1.92487918734861,-285.632062445269
-1.04847336575319,0.0471824709248882,0.45283422621088,0.50071225160612,1.05746814891582,-1.92286535681558,-285.999086409727
-1.34316112610778,0.00593753964242525,0.515561457798637,1.00294521749761,1.17097019333246,-1.92357486787044,-286.540426798651
-1.03875784068854,0.15023198240033,0.430817779657639,0.487799370594628,1.06112774342063,-1.92210235399483,-287.697670024741
-1.01243399033757,0.060129689915846,0.41788683859157,0.471183424272405,1.05400737321157,-1.92179293036881,-287.000361994421
-1.04482365879161,0.0447247818654108,0.33842211251566,0.676391278900289,1.00306490235018,-1.9205922793385,-287.105066651683
-1.12249840690614,0.0878404070527626,0.495671243523724,0.655185832759098,1.03421837237192,-1.92369491601245,-284.662034092773
-1.23039761503141,-0.063063003517979,0.429864113669983,0.86497750083913,1.12693017573292,-1.9224672079462,-285.990752745133
-1.13625390581553,0.0408798725716903,0.559866102414826,0.849793816462058,0.992428191419217,-1.92164790007914,-285.502112802592
-1.17680167601658,0.123357041907928,0.518808097243102,0.769850541290166,1.11425836095231,-1.92156167787719,-285.601712843495
-1.11078992815085,0.0600262638942346,0.453739482741078,0.738533822962572,1.14067693648386,-1.91927298848231,-284.997660553126
-1.20012550930872,-0.0268800528295681,0.465331958800365,0.758910282758668,1.00947272863934,-1.92697385351215,-284.799058569065
-1.26584695610635,-0.0699594410188529,0.520559239538203,0.82032820621056,1.13849709671946,-1.9251572646685,-285.26033779836
-1.17995876473443,0.0633904152875551,0.41376012603962,0.538039792623538,1.2573178479652,-1.92282127895756,-286.59182848012
-1.21201372252886,0.0912553790025578,0.429689280233991,0.600106030263104,1.25225422532942,-1.92308566601707,-285.476989871172
-1.13636141198293,0.175708658163266,0.481701451986248,0.550080336466405,1.15139611628756,-1.92293418566091,-287.427747714129
-1.16963327864198,-0.0788114158037569,0.473148888816369,0.823228168304433,1.09190006515225,-1.92155529703375,-285.334773601285
-1.11704811946248,0.0556823392150058,0.64086878538918,0.72236415474678,1.06334711655825,-1.92150940267244,-289.192148420534
-1.30632466626951,-0.028789989964161,0.472805676154035,0.949240548027877,1.1644650108091,-1.92320941164097,-285.763408614918
-1.28615577652324,0.0569982907006312,0.429084703249674,0.856655604597191,1.15675708659692,-1.92405622669917,-285.336171345442
-1.17099374682238,0.0374099010802657,0.426629209724297,0.661836042656802,1.14814648626759,-1.92288385454223,-284.090106489652
-1.06108750281386,-0.0544267639101292,0.498483124180486,0.772663866722838,1.00830877801961,-1.91998257088493,-285.273464289157
-1.36456097941929,0.0369810543776654,0.500158587246261,0.733544800419477,1.18854876051621,-1.93187958460988,-287.545802222762
-1.12392682850692,0.0157439309344993,0.473463033971407,0.757554838923536,0.92282698132374,-1.92513044100491,-284.741670353293
-1.28210977595695,-0.0536169515717723,0.476721792971166,0.888797784297215,1.21251674522366,-1.92212174759248,-286.229174707914
-1.10022797801514,0.0567417438491216,0.485889100713494,0.768950725442207,0.965450679647025,-1.92218593651344,-284.221373315068
-1.20018005885166,-0.0492389468535197,0.481763332216229,0.844419010576899,1.0557437389479,-1.92340971230841,-284.048750407663
-1.13180034731556,0.0365210622278164,0.437248226391587,0.809555829286748,1.05951854056306,-1.92055168120827,-284.055070285424
-1.17150870641387,-0.0270418666225014,0.501938059513587,0.801308973189975,0.98488243362705,-1.92498806192358,-284.147880923475
-1.2232543706856,-0.0493982920913186,0.488408315137252,0.855859603283723,1.04065810470916,-1.92486195458841,-284.325869900949
-1.15409700740342,0.0721381079788556,0.468461535564836,0.715234808998903,1.18508493789529,-1.92017377205217,-284.515357497141
-1.13294081302968,0.0927145499415714,0.536367079476203,0.669957245396994,1.15589203909667,-1.92072628051954,-285.238411772466
-1.25103690446651,-0.0645348694043829,0.4747430750923,0.853167431680341,1.04095978311446,-1.92666482006364,-285.363897152999
-1.14549545764329,0.0235022064444125,0.522711889477109,0.806338933570267,1.00955096330749,-1.92253883871159,-283.848597544069
-1.11207747378516,-0.00276745206878738,0.434822256336771,0.616681663537408,1.11131506932414,-1.92220603987351,-284.806108351733
-1.11187593000904,-0.0617370948587924,0.458955093644131,0.742866002290747,1.03274518395898,-1.92197102560219,-284.762751502044
-1.21435402458401,0.115291406473786,0.569783490154531,0.716204025241198,1.19256201643612,-1.92239128832332,-286.351646700841
-1.04107405466711,0.00386934373917164,0.528568840793485,0.787231197946725,0.919766375076922,-1.92068242957362,-285.326755251398
